cell_ontology_id,Class,Term IRI
CL:0011009,embryonic plasmatocyte,http://purl.obolibrary.org/obo/CL_0011009
CL:0011010,lateral mesodermal cell,http://purl.obolibrary.org/obo/CL_0011010
CL:0011011,intermediate mesodermal cell,http://purl.obolibrary.org/obo/CL_0011011
CL:0011012,neural crest cell,http://purl.obolibrary.org/obo/CL_0011012
CL:0011100,galanergic neuron,http://purl.obolibrary.org/obo/CL_0011100
CL:0011101,chorionic trophoblast cell,http://purl.obolibrary.org/obo/CL_0011101
CL:0011102,parasympathetic neuron,http://purl.obolibrary.org/obo/CL_0011102
CL:0011103,sympathetic neuron,http://purl.obolibrary.org/obo/CL_0011103
CL:0011104,interplexiform cell,http://purl.obolibrary.org/obo/CL_0011104
CL:0011105,dopamanergic interplexiform cell,http://purl.obolibrary.org/obo/CL_0011105
CL:0011106,GABAnergic interplexiform cell,http://purl.obolibrary.org/obo/CL_0011106
CL:0011107,Muller cell,http://purl.obolibrary.org/obo/CL_0011107
CL:0011108,colon epithelial cell,http://purl.obolibrary.org/obo/CL_0011108
CL:0011109,hypocretin-secreting neuron,http://purl.obolibrary.org/obo/CL_0011109
CL:0011110,histaminergic neuron,http://purl.obolibrary.org/obo/CL_0011110
CL:0011111,gonadotropin releasing neuron,http://purl.obolibrary.org/obo/CL_0011111
CL:0011112,magnocellular neurosecretory cell,http://purl.obolibrary.org/obo/CL_0011112
CL:0011113,spiral ganglion neuron,http://purl.obolibrary.org/obo/CL_0011113
CL:0011114,segmented neutrophil of bone marrow,http://purl.obolibrary.org/obo/CL_0011114
CL:0011115,precursor cell,http://purl.obolibrary.org/obo/CL_0011115
CL:0012000,astrocyte of the forebrain,http://purl.obolibrary.org/obo/CL_0012000
CL:0012001,neuron of the forebrain,http://purl.obolibrary.org/obo/CL_0012001
CL:0013000,forebrain radial glial cell,http://purl.obolibrary.org/obo/CL_0013000
CL:0015000,cranial motor neuron,http://purl.obolibrary.org/obo/CL_0015000
CL:1000001,retrotrapezoid nucleus neuron,http://purl.obolibrary.org/obo/CL_1000001
CL:1000022,mesonephric nephron tubule epithelial cell,http://purl.obolibrary.org/obo/CL_1000022
CL:1000042,forebrain neuroblast,http://purl.obolibrary.org/obo/CL_1000042
CL:1000050,lateral line nerve glial cell,http://purl.obolibrary.org/obo/CL_1000050
CL:1000073,spinal cord radial glial cell,http://purl.obolibrary.org/obo/CL_1000073
CL:1000082,stretch receptor cell,http://purl.obolibrary.org/obo/CL_1000082
CL:1000083,stratified keratinized epithelial stem cell,http://purl.obolibrary.org/obo/CL_1000083
CL:1000085,stratified non keratinized epithelial stem cell,http://purl.obolibrary.org/obo/CL_1000085
CL:1000090,pronephric nephron tubule epithelial cell,http://purl.obolibrary.org/obo/CL_1000090
CL:1000123,metanephric nephron tubule epithelial cell,http://purl.obolibrary.org/obo/CL_1000123
CL:1000143,lung goblet cell,http://purl.obolibrary.org/obo/CL_1000143
CL:1000147,heart valve cell,http://purl.obolibrary.org/obo/CL_1000147
CL:1000155,Malpighian tubule stellate cell,http://purl.obolibrary.org/obo/CL_1000155
CL:1000182,malpighian tubule tip cell,http://purl.obolibrary.org/obo/CL_1000182
CL:1000191,pillar cell,http://purl.obolibrary.org/obo/CL_1000191
CL:1000217,growth plate cartilage chondrocyte,http://purl.obolibrary.org/obo/CL_1000217
CL:1000222,stomach neuroendocrine cell,http://purl.obolibrary.org/obo/CL_1000222
CL:1000223,lung neuroendocrine cell,http://purl.obolibrary.org/obo/CL_1000223
CL:1000236,posterior lateral line nerve glial cell,http://purl.obolibrary.org/obo/CL_1000236
CL:1000239,anterior lateral line nerve glial cell,http://purl.obolibrary.org/obo/CL_1000239
CL:1000245,posterior lateral line ganglion neuron,http://purl.obolibrary.org/obo/CL_1000245
CL:1000271,lung ciliated cell,http://purl.obolibrary.org/obo/CL_1000271
CL:1000272,lung secretory cell,http://purl.obolibrary.org/obo/CL_1000272
CL:1000274,trophectodermal cell,http://purl.obolibrary.org/obo/CL_1000274
CL:1000275,smooth muscle cell of small intestine,http://purl.obolibrary.org/obo/CL_1000275
CL:1000276,smooth muscle fiber of duodenum,http://purl.obolibrary.org/obo/CL_1000276
CL:1000277,smooth muscle fiber of jejunum,http://purl.obolibrary.org/obo/CL_1000277
CL:1000278,smooth muscle fiber of ileum,http://purl.obolibrary.org/obo/CL_1000278
CL:1000279,smooth muscle cell of large intestine,http://purl.obolibrary.org/obo/CL_1000279
CL:1000280,smooth muscle cell of colon,http://purl.obolibrary.org/obo/CL_1000280
CL:1000281,smooth muscle cell of cecum,http://purl.obolibrary.org/obo/CL_1000281
CL:1000282,smooth muscle fiber of ascending colon,http://purl.obolibrary.org/obo/CL_1000282
CL:1000283,smooth muscle fiber of transverse colon,http://purl.obolibrary.org/obo/CL_1000283
CL:1000284,smooth muscle fiber of descending colon,http://purl.obolibrary.org/obo/CL_1000284
CL:1000285,smooth muscle cell of sigmoid colon,http://purl.obolibrary.org/obo/CL_1000285
CL:1000286,smooth muscle cell of rectum,http://purl.obolibrary.org/obo/CL_1000286
CL:1000287,myocyte of anterior internodal tract,http://purl.obolibrary.org/obo/CL_1000287
CL:1000288,myocyte of atrial branch of anterior internodal tract,http://purl.obolibrary.org/obo/CL_1000288
CL:1000289,myocyte of atrial septal branch of anterior internodal tract,http://purl.obolibrary.org/obo/CL_1000289
CL:1000290,myocyte of middle internodal tract,http://purl.obolibrary.org/obo/CL_1000290
CL:1000291,myocyte of posterior internodal tract,http://purl.obolibrary.org/obo/CL_1000291
CL:1000296,epithelial cell of urethra,http://purl.obolibrary.org/obo/CL_1000296
CL:1000298,mesothelial cell of dura mater,http://purl.obolibrary.org/obo/CL_1000298
CL:1000299,fibroblast of connective tissue of prostate,http://purl.obolibrary.org/obo/CL_1000299
CL:1000300,fibroblast of outer membrane of prostatic capsule,http://purl.obolibrary.org/obo/CL_1000300
CL:1000301,fibroblast of subepithelial connective tissue of prostatic gland,http://purl.obolibrary.org/obo/CL_1000301
CL:1000302,fibroblast of papillary layer of dermis,http://purl.obolibrary.org/obo/CL_1000302
CL:1000303,fibroblast of areolar connective tissue,http://purl.obolibrary.org/obo/CL_1000303
CL:1000304,fibroblast of connective tissue of nonglandular part of prostate,http://purl.obolibrary.org/obo/CL_1000304
CL:1000305,fibroblast of connective tissue of glandular part of prostate,http://purl.obolibrary.org/obo/CL_1000305
CL:1000306,fibroblast of tunica adventitia of artery,http://purl.obolibrary.org/obo/CL_1000306
CL:1000307,fibroblast of dense regular elastic tissue,http://purl.obolibrary.org/obo/CL_1000307
CL:1000308,fibrocyte of adventitia of ureter,http://purl.obolibrary.org/obo/CL_1000308
CL:1000309,epicardial adipocyte,http://purl.obolibrary.org/obo/CL_1000309
CL:1000310,adipocyte of epicardial fat of right ventricle,http://purl.obolibrary.org/obo/CL_1000310
CL:1000311,adipocyte of epicardial fat of left ventricle,http://purl.obolibrary.org/obo/CL_1000311
CL:1000312,bronchial goblet cell,http://purl.obolibrary.org/obo/CL_1000312
CL:1000313,gastric goblet cell,http://purl.obolibrary.org/obo/CL_1000313
CL:1000314,gastric cardiac gland goblet cell,http://purl.obolibrary.org/obo/CL_1000314
CL:1000315,principal gastric gland goblet cell,http://purl.obolibrary.org/obo/CL_1000315
CL:1000316,obsolete goblet cell of epithelium of small intestine,http://purl.obolibrary.org/obo/CL_1000316
CL:1000317,intestinal villus goblet cell,http://purl.obolibrary.org/obo/CL_1000317
CL:1000318,obsolete small intestine crypt goblet cell,http://purl.obolibrary.org/obo/CL_1000318
CL:1000319,obsolete goblet cell of epithelium proper of small intestine,http://purl.obolibrary.org/obo/CL_1000319
CL:1000320,large intestine goblet cell,http://purl.obolibrary.org/obo/CL_1000320
CL:1000321,large intestine crypt goblet cell,http://purl.obolibrary.org/obo/CL_1000321
CL:1000322,pancreatic goblet cell,http://purl.obolibrary.org/obo/CL_1000322
CL:1000323,pylroric gastric gland goblet cell,http://purl.obolibrary.org/obo/CL_1000323
CL:1000324,duodenal goblet cell,http://purl.obolibrary.org/obo/CL_1000324
CL:1000325,jejunal goblet cell,http://purl.obolibrary.org/obo/CL_1000325
CL:1000326,ileal goblet cell,http://purl.obolibrary.org/obo/CL_1000326
CL:1000327,appendix goblet cell,http://purl.obolibrary.org/obo/CL_1000327
CL:1000328,obsolete goblet cell of epithelium proper of large intestine,http://purl.obolibrary.org/obo/CL_1000328
CL:1000329,tracheal goblet cell,http://purl.obolibrary.org/obo/CL_1000329
CL:1000330,serous cell of epithelium of trachea,http://purl.obolibrary.org/obo/CL_1000330
CL:1000331,serous cell of epithelium of bronchus,http://purl.obolibrary.org/obo/CL_1000331
CL:1000332,serous cell of epithelium of terminal bronchiole,http://purl.obolibrary.org/obo/CL_1000332
CL:1000333,serous cell of epithelium of lobular bronchiole,http://purl.obolibrary.org/obo/CL_1000333
CL:1000334,enterocyte of epithelium of small intestine,http://purl.obolibrary.org/obo/CL_1000334
CL:1000335,enterocyte of epithelium of intestinal villus,http://purl.obolibrary.org/obo/CL_1000335
CL:1000337,enterocyte of epithelium of duodenal gland,http://purl.obolibrary.org/obo/CL_1000337
CL:1000338,enterocyte of epithelium of crypt of Lieberkuhn of small intestine,http://purl.obolibrary.org/obo/CL_1000338
CL:1000339,enterocyte of epithelium proper of small intestine,http://purl.obolibrary.org/obo/CL_1000339
CL:1000340,enterocyte of epithelium proper of duodenum,http://purl.obolibrary.org/obo/CL_1000340
CL:1000341,enterocyte of epithelium proper of jejunum,http://purl.obolibrary.org/obo/CL_1000341
CL:1000342,enterocyte of epithelium proper of ileum,http://purl.obolibrary.org/obo/CL_1000342
CL:1000343,paneth cell of epithelium of small intestine,http://purl.obolibrary.org/obo/CL_1000343
CL:1000344,paneth cell of epithelium proper of small intestine,http://purl.obolibrary.org/obo/CL_1000344
CL:1000345,paneth cell of epithelium of crypt of Lieberkuhn of small intestine,http://purl.obolibrary.org/obo/CL_1000345
CL:1000346,vacuolar absorptive cell of epithelium proper of large intestine,http://purl.obolibrary.org/obo/CL_1000346
CL:1000347,vacuolar absorptive cell of epithelium of colon,http://purl.obolibrary.org/obo/CL_1000347
CL:1000348,basal cell of epithelium of trachea,http://purl.obolibrary.org/obo/CL_1000348
CL:1000349,basal cell of epithelium of bronchus,http://purl.obolibrary.org/obo/CL_1000349
CL:1000350,basal cell of epithelium of terminal bronchiole,http://purl.obolibrary.org/obo/CL_1000350
CL:1000351,basal cell of epithelium of respiratory bronchiole,http://purl.obolibrary.org/obo/CL_1000351
CL:1000352,basal cell of epithelium of lobular bronchiole,http://purl.obolibrary.org/obo/CL_1000352
CL:1000353,microfold cell of epithelium of small intestine,http://purl.obolibrary.org/obo/CL_1000353
CL:1000354,microfold cell of epithelium of intestinal villus,http://purl.obolibrary.org/obo/CL_1000354
CL:1000355,microfold cell of epithelium proper of small intestine,http://purl.obolibrary.org/obo/CL_1000355
CL:1000356,microfold cell of epithelium proper of duodenum,http://purl.obolibrary.org/obo/CL_1000356
CL:1000357,microfold cell of epithelium proper of jejunum,http://purl.obolibrary.org/obo/CL_1000357
CL:1000358,microfold cell of epithelium proper of ileum,http://purl.obolibrary.org/obo/CL_1000358
CL:1000359,microfold cell of epithelium proper of appendix,http://purl.obolibrary.org/obo/CL_1000359
CL:1000360,microfold cell of epithelium proper of large intestine,http://purl.obolibrary.org/obo/CL_1000360
CL:1000361,transitional myocyte of interatrial septum,http://purl.obolibrary.org/obo/CL_1000361
CL:1000362,transitional myocyte of interventricular septum,http://purl.obolibrary.org/obo/CL_1000362
CL:1000363,transitional myocyte of atrial branch of anterior internodal tract,http://purl.obolibrary.org/obo/CL_1000363
CL:1000364,transitional myocyte of anterior internodal tract,http://purl.obolibrary.org/obo/CL_1000364
CL:1000365,transitional myocyte of atrial septal branch of anterior internodal tract,http://purl.obolibrary.org/obo/CL_1000365
CL:1000366,transitional myocyte of middle internodal tract,http://purl.obolibrary.org/obo/CL_1000366
CL:1000367,transitional myocyte of posterior internodal tract,http://purl.obolibrary.org/obo/CL_1000367
CL:1000368,transitional myocyte of anterior division of left branch of atrioventricular bundle,http://purl.obolibrary.org/obo/CL_1000368
CL:1000369,transitional myocyte of septal division of left branch of atrioventricular bundle,http://purl.obolibrary.org/obo/CL_1000369
CL:1000370,transitional myocyte of left branch of atrioventricular bundle,http://purl.obolibrary.org/obo/CL_1000370
CL:1000371,transitional myocyte of right branch of atrioventricular bundle,http://purl.obolibrary.org/obo/CL_1000371
CL:1000372,transitional myocyte of atrial part of atrioventricular bundle,http://purl.obolibrary.org/obo/CL_1000372
CL:1000373,transitional myocyte of ventricular part of atrioventricular bundle,http://purl.obolibrary.org/obo/CL_1000373
CL:1000374,transitional myocyte of posterior division of left branch of atrioventricular bundle,http://purl.obolibrary.org/obo/CL_1000374
CL:1000375,myocardial endocrine cell of septal division of left branch of atrioventricular bundle,http://purl.obolibrary.org/obo/CL_1000375
CL:1000376,Purkinje myocyte of interventricular septum,http://purl.obolibrary.org/obo/CL_1000376
CL:1000377,dense-core granulated cell of epithelium of trachea,http://purl.obolibrary.org/obo/CL_1000377
CL:1000378,type 1 vestibular sensory cell of stato-acoustic epithelium,http://purl.obolibrary.org/obo/CL_1000378
CL:1000379,type 1 vestibular sensory cell of epithelium of macula of utricle of membranous labyrinth,http://purl.obolibrary.org/obo/CL_1000379
CL:1000380,type 1 vestibular sensory cell of epithelium of macula of saccule of membranous labyrinth,http://purl.obolibrary.org/obo/CL_1000380
CL:1000381,type 1 vestibular sensory cell of epithelium of crista of ampulla of semicircular duct of membranous labyrinth,http://purl.obolibrary.org/obo/CL_1000381
CL:1000382,type 2 vestibular sensory cell of stato-acoustic epithelium,http://purl.obolibrary.org/obo/CL_1000382
CL:1000383,type 2 vestibular sensory cell of epithelium of macula of utricle of membranous labyrinth,http://purl.obolibrary.org/obo/CL_1000383
CL:1000384,type 2 vestibular sensory cell of epithelium of macula of saccule of membranous labyrinth,http://purl.obolibrary.org/obo/CL_1000384
CL:1000385,type 2 vestibular sensory cell of epithelium of crista of ampulla of semicircular duct of membranous labyrinth,http://purl.obolibrary.org/obo/CL_1000385
CL:1000391,melanocyte of eyelid,http://purl.obolibrary.org/obo/CL_1000391
CL:1000394,myoepithelial cell of intralobular lactiferous duct,http://purl.obolibrary.org/obo/CL_1000394
CL:1000397,endothelial cell of venous sinus of red pulp of spleen,http://purl.obolibrary.org/obo/CL_1000397
CL:1000398,endothelial cell of hepatic sinusoid,http://purl.obolibrary.org/obo/CL_1000398
CL:1000405,epithelial cell of appendix,http://purl.obolibrary.org/obo/CL_1000405
CL:1000409,myocyte of sinoatrial node,http://purl.obolibrary.org/obo/CL_1000409
CL:1000410,myocyte of atrioventricular node,http://purl.obolibrary.org/obo/CL_1000410
CL:1000411,endothelial cell of Peyer's patch,http://purl.obolibrary.org/obo/CL_1000411
CL:1000412,endothelial cell of arteriole,http://purl.obolibrary.org/obo/CL_1000412
CL:1000413,endothelial cell of artery,http://purl.obolibrary.org/obo/CL_1000413
CL:1000414,endothelial cell of venule,http://purl.obolibrary.org/obo/CL_1000414
CL:1000415,epithelial cell of gall bladder,http://purl.obolibrary.org/obo/CL_1000415
CL:1000416,myoepithelial cell of lactiferous gland,http://purl.obolibrary.org/obo/CL_1000416
CL:1000417,myoepithelial cell of sweat gland,http://purl.obolibrary.org/obo/CL_1000417
CL:1000418,myoepithelial cell of lactiferous alveolus,http://purl.obolibrary.org/obo/CL_1000418
CL:1000419,myoepithelial cell of lactiferous duct,http://purl.obolibrary.org/obo/CL_1000419
CL:1000420,myoepithelial cell of terminal lactiferous duct,http://purl.obolibrary.org/obo/CL_1000420
CL:1000424,chromaffin cell of paraaortic body,http://purl.obolibrary.org/obo/CL_1000424
CL:1000425,chromaffin cell of paraganglion,http://purl.obolibrary.org/obo/CL_1000425
CL:1000426,chromaffin cell of adrenal gland,http://purl.obolibrary.org/obo/CL_1000426
CL:1000427,adrenal cortex chromaffin cell,http://purl.obolibrary.org/obo/CL_1000427
CL:1000428,stem cell of epidermis,http://purl.obolibrary.org/obo/CL_1000428
CL:1000432,conjunctival epithelial cell,http://purl.obolibrary.org/obo/CL_1000432
CL:1000433,epithelial cell of lacrimal canaliculus,http://purl.obolibrary.org/obo/CL_1000433
CL:1000434,epithelial cell of external acoustic meatus,http://purl.obolibrary.org/obo/CL_1000434
CL:1000435,epithelial cell of lacrimal duct,http://purl.obolibrary.org/obo/CL_1000435
CL:1000436,epithelial cell of lacrimal sac,http://purl.obolibrary.org/obo/CL_1000436
CL:1000437,epithelial cell of nasolacrimal duct,http://purl.obolibrary.org/obo/CL_1000437
CL:1000438,epithelial cell of wall of inferior part of anal canal,http://purl.obolibrary.org/obo/CL_1000438
CL:1000441,epithelial cell of viscerocranial mucosa,http://purl.obolibrary.org/obo/CL_1000441
CL:1000442,urothelial cell of trigone of urinary bladder,http://purl.obolibrary.org/obo/CL_1000442
CL:1000443,ciliary muscle cell,http://purl.obolibrary.org/obo/CL_1000443
CL:1000444,mesothelial cell of anterior chamber of eye,http://purl.obolibrary.org/obo/CL_1000444
CL:1000445,myoepithelial cell of dilator pupillae,http://purl.obolibrary.org/obo/CL_1000445
CL:1000447,epithelial cell of stratum germinativum of esophagus,http://purl.obolibrary.org/obo/CL_1000447
CL:1000448,epithelial cell of sweat gland,http://purl.obolibrary.org/obo/CL_1000448
CL:1000449,epithelial cell of nephron,http://purl.obolibrary.org/obo/CL_1000449
CL:1000450,epithelial cell of glomerular capsule,http://purl.obolibrary.org/obo/CL_1000450
CL:1000451,epithelial cell of visceral layer of glomerular capsule,http://purl.obolibrary.org/obo/CL_1000451
CL:1000452,parietal epithelial cell,http://purl.obolibrary.org/obo/CL_1000452
CL:1000453,epithelial cell of intermediate tubule,http://purl.obolibrary.org/obo/CL_1000453
CL:1000454,kidney collecting duct epithelial cell,http://purl.obolibrary.org/obo/CL_1000454
CL:1000456,mesothelial cell of parietal peritoneum,http://purl.obolibrary.org/obo/CL_1000456
CL:1000457,mesothelial cell of visceral peritoneum,http://purl.obolibrary.org/obo/CL_1000457
CL:1000458,melanocyte of skin,http://purl.obolibrary.org/obo/CL_1000458
CL:1000465,chromaffin cell of ovary,http://purl.obolibrary.org/obo/CL_1000465
CL:1000466,chromaffin cell of right ovary,http://purl.obolibrary.org/obo/CL_1000466
CL:1000467,chromaffin cell of left ovary,http://purl.obolibrary.org/obo/CL_1000467
CL:1000468,myoepithelial cell of acinus of lactiferous gland,http://purl.obolibrary.org/obo/CL_1000468
CL:1000469,myoepithelial cell of main lactiferous duct,http://purl.obolibrary.org/obo/CL_1000469
CL:1000470,myoepithelial cell of primary lactiferous duct,http://purl.obolibrary.org/obo/CL_1000470
CL:1000471,myoepithelial cell of secondary lactiferous duct,http://purl.obolibrary.org/obo/CL_1000471
CL:1000472,myoepithelial cell of tertiary lactiferous duct,http://purl.obolibrary.org/obo/CL_1000472
CL:1000473,myoepithelial cell of quarternary lactiferous duct,http://purl.obolibrary.org/obo/CL_1000473
CL:1000477,cardiac pacemaker cell of sinoatrial node,http://purl.obolibrary.org/obo/CL_1000477
CL:1000478,transitional myocyte of sinoatrial node,http://purl.obolibrary.org/obo/CL_1000478
CL:1000479,Purkinje myocyte of atrioventricular node,http://purl.obolibrary.org/obo/CL_1000479
CL:1000480,transitional myocyte of internodal tract,http://purl.obolibrary.org/obo/CL_1000480
CL:1000481,transitional myocyte of atrioventricular bundle,http://purl.obolibrary.org/obo/CL_1000481
CL:1000482,myocardial endocrine cell of interventricular septum,http://purl.obolibrary.org/obo/CL_1000482
CL:1000483,Purkinje myocyte of internodal tract,http://purl.obolibrary.org/obo/CL_1000483
CL:1000484,Purkinje myocyte of atrioventricular bundle,http://purl.obolibrary.org/obo/CL_1000484
CL:1000486,basal cell of urothelium,http://purl.obolibrary.org/obo/CL_1000486
CL:1000487,smooth muscle cell of prostate,http://purl.obolibrary.org/obo/CL_1000487
CL:1000488,cholangiocyte,http://purl.obolibrary.org/obo/CL_1000488
CL:1000489,reticular cell of splenic cord,http://purl.obolibrary.org/obo/CL_1000489
CL:1000490,mesothelial cell of peritoneum,http://purl.obolibrary.org/obo/CL_1000490
CL:1000491,mesothelial cell of pleura,http://purl.obolibrary.org/obo/CL_1000491
CL:1000492,mesothelial cell of parietal pleura,http://purl.obolibrary.org/obo/CL_1000492
CL:1000493,mesothelial cell of visceral pleura,http://purl.obolibrary.org/obo/CL_1000493
CL:1000494,nephron tubule epithelial cell,http://purl.obolibrary.org/obo/CL_1000494
CL:1000495,small intestine goblet cell,http://purl.obolibrary.org/obo/CL_1000495
CL:1000497,kidney cell,http://purl.obolibrary.org/obo/CL_1000497
CL:1000500,kidney interstitial cell,http://purl.obolibrary.org/obo/CL_1000500
CL:1000504,kidney medulla cell,http://purl.obolibrary.org/obo/CL_1000504
CL:1000505,kidney pelvis cell,http://purl.obolibrary.org/obo/CL_1000505
CL:1000507,kidney tubule cell,http://purl.obolibrary.org/obo/CL_1000507
CL:1000510,kidney glomerular epithelial cell,http://purl.obolibrary.org/obo/CL_1000510
CL:1000546,kidney medulla collecting duct epithelial cell,http://purl.obolibrary.org/obo/CL_1000546
CL:1000547,kidney inner medulla collecting duct epithelial cell,http://purl.obolibrary.org/obo/CL_1000547
CL:1000548,kidney outer medulla collecting duct epithelial cell,http://purl.obolibrary.org/obo/CL_1000548
CL:1000549,kidney cortex collecting duct epithelial cell,http://purl.obolibrary.org/obo/CL_1000549
CL:1000550,kidney papillary duct principal epithelial cell,http://purl.obolibrary.org/obo/CL_1000550
CL:1000596,inner renal cortex cell,http://purl.obolibrary.org/obo/CL_1000596
CL:1000597,papillary tips cell,http://purl.obolibrary.org/obo/CL_1000597
CL:1000600,lower urinary tract cell,http://purl.obolibrary.org/obo/CL_1000600
CL:1000601,ureteral cell,http://purl.obolibrary.org/obo/CL_1000601
CL:1000606,kidney nerve cell,http://purl.obolibrary.org/obo/CL_1000606
CL:1000612,kidney corpuscule cell,http://purl.obolibrary.org/obo/CL_1000612
CL:1000615,kidney cortex tubule cell,http://purl.obolibrary.org/obo/CL_1000615
CL:1000616,kidney outer medulla cell,http://purl.obolibrary.org/obo/CL_1000616
CL:1000617,kidney inner medulla cell,http://purl.obolibrary.org/obo/CL_1000617
CL:1000618,juxtaglomerular complex cell,http://purl.obolibrary.org/obo/CL_1000618
CL:1000681,kidney cortex interstitial cell,http://purl.obolibrary.org/obo/CL_1000681
CL:1000682,kidney medulla interstitial cell,http://purl.obolibrary.org/obo/CL_1000682
CL:1000691,kidney interstitial myofibroblast,http://purl.obolibrary.org/obo/CL_1000691
CL:1000692,kidney interstitial fibroblast,http://purl.obolibrary.org/obo/CL_1000692
CL:1000693,kidney interstitial fibrocyte,http://purl.obolibrary.org/obo/CL_1000693
CL:1000695,kidney interstitial alternatively activated macrophage,http://purl.obolibrary.org/obo/CL_1000695
CL:1000696,kidney interstitial inflammatory macrophage,http://purl.obolibrary.org/obo/CL_1000696
CL:1000697,kidney interstitial suppressor macrophage,http://purl.obolibrary.org/obo/CL_1000697
CL:1000698,kidney resident macrophage,http://purl.obolibrary.org/obo/CL_1000698
CL:1000699,kidney resident dendritic cell,http://purl.obolibrary.org/obo/CL_1000699
CL:1000702,kidney pelvis smooth muscle cell,http://purl.obolibrary.org/obo/CL_1000702
CL:1000703,kidney pelvis urothelial cell,http://purl.obolibrary.org/obo/CL_1000703
CL:1000706,ureter urothelial cell,http://purl.obolibrary.org/obo/CL_1000706
CL:1000708,ureter adventitial cell,http://purl.obolibrary.org/obo/CL_1000708
CL:1000714,kidney cortex collecting duct principal cell,http://purl.obolibrary.org/obo/CL_1000714
CL:1000715,kidney cortex collecting duct intercalated cell,http://purl.obolibrary.org/obo/CL_1000715
CL:1000716,kidney outer medulla collecting duct principal cell,http://purl.obolibrary.org/obo/CL_1000716
CL:1000717,kidney outer medulla collecting duct intercalated cell,http://purl.obolibrary.org/obo/CL_1000717
CL:1000718,kidney inner medulla collecting duct principal cell,http://purl.obolibrary.org/obo/CL_1000718
CL:1000719,kidney inner medulla collecting duct intercalated cell,http://purl.obolibrary.org/obo/CL_1000719
CL:1000720,kidney papillary duct intercalated cell,http://purl.obolibrary.org/obo/CL_1000720
CL:1000721,kidney papillary duct principal cell,http://purl.obolibrary.org/obo/CL_1000721
CL:1000742,glomerular mesangial cell,http://purl.obolibrary.org/obo/CL_1000742
CL:1000746,glomerular cell,http://purl.obolibrary.org/obo/CL_1000746
CL:1000768,kidney connecting tubule epithelial cell,http://purl.obolibrary.org/obo/CL_1000768
CL:1000803,kidney inner medulla interstitial cell,http://purl.obolibrary.org/obo/CL_1000803
CL:1000804,kidney outer medulla interstitial cell,http://purl.obolibrary.org/obo/CL_1000804
CL:1000838,kidney proximal convoluted tubule epithelial cell,http://purl.obolibrary.org/obo/CL_1000838
CL:1000839,kidney proximal straight tubule epithelial cell,http://purl.obolibrary.org/obo/CL_1000839
CL:1000849,kidney distal convoluted tubule epithelial cell,http://purl.obolibrary.org/obo/CL_1000849
CL:1000850,macula densa epithelial cell,http://purl.obolibrary.org/obo/CL_1000850
CL:1000854,kidney blood vessel cell,http://purl.obolibrary.org/obo/CL_1000854
CL:1000891,kidney arterial blood vessel cell,http://purl.obolibrary.org/obo/CL_1000891
CL:1000892,kidney capillary endothelial cell,http://purl.obolibrary.org/obo/CL_1000892
CL:1000893,kidney venous blood vessel cell,http://purl.obolibrary.org/obo/CL_1000893
CL:1000909,kidney loop of Henle epithelial cell,http://purl.obolibrary.org/obo/CL_1000909
CL:1000979,ureter smooth muscle cell,http://purl.obolibrary.org/obo/CL_1000979
CL:1001005,glomerular capillary endothelial cell,http://purl.obolibrary.org/obo/CL_1001005
CL:1001006,kidney afferent arteriole cell,http://purl.obolibrary.org/obo/CL_1001006
CL:1001009,kidney efferent arteriole cell,http://purl.obolibrary.org/obo/CL_1001009
CL:1001016,kidney loop of Henle ascending limb epithelial cell,http://purl.obolibrary.org/obo/CL_1001016
CL:1001021,kidney loop of Henle descending limb epithelial cell,http://purl.obolibrary.org/obo/CL_1001021
CL:1001033,peritubular capillary endothelial cell,http://purl.obolibrary.org/obo/CL_1001033
CL:1001036,vasa recta cell,http://purl.obolibrary.org/obo/CL_1001036
CL:1001045,kidney cortex artery cell,http://purl.obolibrary.org/obo/CL_1001045
CL:1001052,kidney cortex vein cell,http://purl.obolibrary.org/obo/CL_1001052
CL:1001064,kidney artery smooth muscle cell,http://purl.obolibrary.org/obo/CL_1001064
CL:1001066,kidney arteriole smooth muscle cell,http://purl.obolibrary.org/obo/CL_1001066
CL:1001068,kidney venous system smooth muscle cell,http://purl.obolibrary.org/obo/CL_1001068
CL:1001096,kidney afferent arteriole endothelial cell,http://purl.obolibrary.org/obo/CL_1001096
CL:1001097,kidney afferent arteriole smooth muscle cell,http://purl.obolibrary.org/obo/CL_1001097
CL:1001099,kidney efferent arteriole endothelial cell,http://purl.obolibrary.org/obo/CL_1001099
CL:1001100,kidney efferent arteriole smooth muscle cell,http://purl.obolibrary.org/obo/CL_1001100
CL:1001106,kidney loop of Henle thick ascending limb epithelial cell,http://purl.obolibrary.org/obo/CL_1001106
CL:1001107,kidney loop of Henle thin ascending limb epithelial cell,http://purl.obolibrary.org/obo/CL_1001107
CL:1001108,kidney loop of Henle medullary thick ascending limb epithelial cell,http://purl.obolibrary.org/obo/CL_1001108
CL:1001109,kidney loop of Henle cortical thick ascending limb epithelial cell,http://purl.obolibrary.org/obo/CL_1001109
CL:1001111,kidney loop of Henle thin descending limb epithelial cell,http://purl.obolibrary.org/obo/CL_1001111
CL:1001123,kidney outer medulla peritubular capillary cell,http://purl.obolibrary.org/obo/CL_1001123
CL:1001124,kidney cortex peritubular capillary cell,http://purl.obolibrary.org/obo/CL_1001124
